id,text,aspects_json
203085746,"When Stormgate was announced I was very excited for it. I played the early access and had many complaints but still had hope because it was early access. However, the paid cosmetics and pre-purchasing of unreleased content was pretty scummy for an early access game. 

Then ""full release"" was announced and I was surprised it was so soon, but I was excited to try it out again. I really liked the redesign for the Infernals and saw that they redid the campaign. However, it was not much better with the annoying weather effects (DAMN LIGHTNING), random upgrades in the lab, not enough research points to unlock the majority of the unlocks, not able to pick up resource pick ups with a full inventory, poorly written story with many plot holes, weak character design/building, forgettable enemy types, OP heros, and boring ""boss fights"" are just some of the complaints I had. 

For the multiplayer, it is very snow bally. You either get the first Stormgate and randomly get a good unit and push for the win or a player loses too many units and cannot hold the counter attack and gets stomped. The Stormgates feel like such a lazy way for incentivizing players to not turtle. The rewards being random and being a fighting unit is terrible. Maybe make it a way to get vision on the map or get resources. Also the unit balance/stats are unbelievably poorly tuned, the Fiend for example is so incredibly fast and does so much damage, early on a single pair can out damage a building being built which is an insane amount of pressure for the cost of one Brute. Infernals also lost the shields for standing on shroud so they do not really have a reason to spread it and spreading it is temporary for some reason? I know it gives some health regen but even still it was originally added to give Infernals a sense of ""territory control"" which has been lost. Vanguards have veterancy which seems the most powerful of the faction bonuses of the three. The siege tank equivalent is able to be picked up by the dropship WHILE IT IS SIEGED, which is one of the most busted things I have ever seen, especially when they are able to delete an entire base's worth of workers in one volley. For Celestials, you are able to mass expand and unless the enemy cheeses you then you get away with it. Celestials just seem like an unfinished faction and I know Frost Giant said they are going to overhaul the faction BUT IT IS IN FULL RELEASE SO THAT IS NOT AN EXCUSE ANYMORE.

Finally, the shop is full of overpriced cosmetics, which is fine for a F2P game but $5+ for a companion that just roams your main base is just plain greedy. Also two of the main pillars of the game are not even complete, those being CO-OP, and the Map editor. Not to mention the CO-OP campaign and Team Versus are not out yet which is mind-boggling as those are being advertised as the main pillars of the game yet they are not out for the full release.

Ultimately, I am completely disappointed with how Frost Giant treated Stormgate. They wanted to bring RTS to a new generation of gamers but ended up releasing a rushed, buggy, unfinished game which leaves a sour taste in the mouths of many RTS fans. As the saying goes, ""You can take the devs out of Blizzard but can't take the Blizzard out of the devs.""","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""rushed, buggy, unfinished game""}, {""aspect"": ""Balance"", ""sentiment"": ""Negative"", ""snippet"": ""unit balance/stats are unbelievably poorly tuned""}, {""aspect"": ""Progression"", ""sentiment"": ""Negative"", ""snippet"": ""not enough research points to unlock the majority of the unlocks""}, {""aspect"": ""Controls"", ""sentiment"": ""Neutral"", ""snippet"": ""not able to pick up resource pick ups with a full inventory""}, {""aspect"": ""Narrative"", ""sentiment"": ""Negative"", ""snippet"": ""poorly written story with many plot holes""}, {""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""weak character design/building, forgettable enemy types""}, {""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""many complaints but still had hope because it was early access""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""paid cosmetics and pre-purchasing of unreleased content""}, {""aspect"": ""Matchmaking"", ""sentiment"": ""Negative"", ""snippet"": ""multiplayer, it is very snow bally""}, {""aspect"": ""Performance"", ""sentiment"": ""Negative"", ""snippet"": ""annoying weather effects (DAMN LIGHTNING)""}]"
203077553,a fake video game,"[{""aspect"": ""General"", ""sentiment"": ""Negative"", ""snippet"": ""a fake video game""}]"
203077463,"I like the mechanics and the designs. Updates have been going on for a long time as well. Their effort to build a lore is also nice. I'm waiting for it to enhance a bit more...

---

Mekanikleri ve tasar?mlar? ho?uma gitti. Uzun s��redir de g��ncellemeler devam ediyor. Yeni bir ""lore"" olu?turma ?abalar? da g��zel. Biraz daha geli?mesini bekliyorum...","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""I like the mechanics and the designs""}, {""aspect"": ""Progression"", ""sentiment"": ""Positive"", ""snippet"": ""Updates have been going on for a long time""}, {""aspect"": ""Narrative"", ""sentiment"": ""Positive"", ""snippet"": ""Their effort to build a lore is also nice""}]"
203074277,"As a casual RTS enjoyer, the kindest thing I can say that this is a tough sell.

The campaign is indeed much improved since early access (which was shockingly bad), but it's simply still not great.
I also repeat the sentiment of many others, that the prominent use of AI assets reads to me as a lack of quality control and missing care for artistic expression. It's truly disappointing to see.

As a kickstarter backer, I've honestly run out of good faith for this game and with its and the studio's future being far from certain, I cannot recommend spending any money on this.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""the campaign is indeed much improved since early access, but it's simply still not great""}, {""aspect"": ""Art"", ""sentiment"": ""Negative"", ""snippet"": ""prominent use of AI assets reads to me as a lack of quality control and missing care for artistic expression""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""cannot recommend spending any money on this""}]"
203049669,"After the rework the campaign is not actively bad. Unfortunately it's not good either, it's just very bland. It's the video game equivalent of unflavored oatmeal. I cannot recommend that another person spend some of their limited time on earth playing Stormgate instead of doing anything else.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""the campaign is not actively bad. Unfortunately it's not good either, it's just very bland""}]"
203039636,This game is awesome! I cant stop playing it. I haven't had this much fun in an rts game in years! Great job to the development team for making this gem. Will be playing a alot more!,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""This game is awesome! I cant stop playing it. I haven't had this much fun in an rts game in years!""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""Great job to the development team for making this gem""}]"
203018437,It is a pretty fun RTS that gets better the more you play,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""It is a pretty fun RTS that gets better the more you play""}]"
203016100,"Very nice alternative to Star Craft 2, love the new interface which allows to build units without selecting factories, makes it much easier to learn for beginners. PvP plays great.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Very nice alternative to Star Craft 2""}, {""aspect"": ""Controls"", ""sentiment"": ""Positive"", ""snippet"": ""love the new interface which allows to build units without selecting factories, makes it much easier to learn for beginners""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""PvP plays great""}]"
203009137,"Got good legs.
Needs more!
still got a pretty long road until i can truly call this done.
game needs polish, but the mechanics are tight af.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""mechanics are tight af""}, {""aspect"": ""Progression"", ""sentiment"": ""Neutral"", ""snippet"": ""still got a pretty long road until i can truly call this done""}, {""aspect"": ""Performance"", ""sentiment"": ""Negative"", ""snippet"": ""game needs polish""}]"
203005929,"It's a cool unique game. I had really high hopes for it. However, since I primarily play rts with my brother and there is no 2v2 mode, We get bored quickly and just go back to the 'ole reliable's. I want the game to succeed especially with the new aesthetic that I enjoy and the stormgates being really cool but the game doesnt have much else than 1v1 right now which and a 1v1 player I am not.

 I look forward to the future 3v3 modes and coop. I want this to be a good game. I just think it needs more time for me personally. ","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""It's a cool unique game""}, {""aspect"": ""Matchmaking"", ""sentiment"": ""Negative"", ""snippet"": ""there is no 2v2 mode, We get bored quickly""}, {""aspect"": ""Progression"", ""sentiment"": ""Positive"", ""snippet"": ""I look forward to the future 3v3 modes and coop""}]"
203003149,"Excited for a new and different RTS? I was too this is basically Starcraft without the enjoyable smooth gameplay. We got terran - in the human like race, Zerg in the infernals and celestials are protoss. All very simila to their respective starcraft race. Newest patch has celestials walling off half the map and and their walls can kill a full army they do this until end game and then they hit you with an armor that can take out one twice the size and you can't do anything about it. Game feels Bad, is different in a worse way. I bring it up alot but originality doesn't exist why would you make a clone of the game you helped create when you worked for blizzard. Just go back to blizzard and work on the same game you did don't make a worse version. Regret purchasing. Last good original non warcraft or starcraft rts was a 360 game universe at war. No one can make a game anymore.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""basically Starcraft without the enjoyable smooth gameplay""}, {""aspect"": ""Balance"", ""sentiment"": ""Negative"", ""snippet"": ""Newest patch has celestials walling off half the map and their walls can kill a full army""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Negative"", ""snippet"": ""why would you make a clone of the game you helped create when you worked for blizzard""}]"
